Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
74,XX,B0014J07R2,5,0,0,22-Jul-08,A1L3VJBEDJ7SWT,Thanks!,I am thrilled with my Linksys Wireless Router.  It has made my life so much easier because I can use the laptop in any room of the apartment.,,,
75,XX,B0014J07R2,5,0,0,21-Jul-08,A3OGBR20KZY2QU,"easy setup, working perfectly","I'm impressed - just follow instructions (fool proof) and off you go - not even a windows restart was needed!Using WinXP SP2 and SP3, e-machines PC and IBM Thinkpad T22/T20 laptop with D-link wireless PCMCIA adapter. Internet provider is NET Virtua 2MB.",,,
76,XX,B0014J07R2,5,0,0,21-Jul-08,APERWKISKSO5X,Linksys WRT54G2 Wireless-G Broadband Router,"I've always used Linksys routers because they are generally easier to install. I give this model absolutely top marks for ease of installation, design, cost, and signal strength. I would reccommend it to everyone with a home network application. This model's software sets up a secure network with no hassle and no special online logins. It does not get any better then this. Buy it, install it, forget about it. It will do the job for you.",,,
77,XX,B0014J07R2,5,3,4,20-Jul-08,A3DBY64880HILA,I'm a computer idiot,"Product looks good and works great. I had tons of trouble getting the product to work correctly due to my limited knowledge only. I've had a desktop computer for about 4 years now running on XP and it was my first computer - I'm almost 60 years old now. I decided to buy me a laptop with VISTA and learn the new operating system before the old one quits. No where did I see in the instructions that I had to hook up an ethernet cable to my laptop to setup and configure the router. I hooked it up to my desktop and configured it first. Did not work on Wi-Fi with my laptop.  Talked to Toshiba reps, Linksys reps etc. Spent hours on the phone going to different screens and typing in all kinds of IP's or whatever. I'm  a second grader when it comes to computers. From what I've read you don't even need to download the CD but please tell people to download it in their laptop and not their desktop. It dawned on me to do it that way this morning and it works just fine now and took about 5 minutes. From what I understand now the only WiFi computer that will work with my router is the one I have because of the security code. When I had first configured the router with my desktop my laptop was receiving an excellent signal from the router but could not connect because of the security key. Sorry about all the yapping in just a product rating forum. Still fun to learn with an older brain. First time laptop user with a touch pad, VISTA, and hooking up a router.",,,
78,XX,B0014J07R2,5,13,15,19-Jul-08,A1QMO4M0173MZ8,Works for Macs - if you go to linksys web site to get the setup,"Of course, it doesn't come with a setup disk for mac, and there seems to be no way to manually set it up using the IP address UNLESS you go to the linksys web site to download the mac os x setup utility here: [...]Then, it's super quick, worked just fine, no problems whatsoever. Stupid that they don't include the mac setup on the disc they provide, but c'est la vie.",,,
79,XX,B0014J07R2,5,0,0,19-Jul-08,A29DURE9WBUHPB,Easy to Use,"My 19 year old daughter installed it - never used a router before, and it minutes it was up and working. Two months now and not a hitch.",,,
80,XX,B0014J07R2,5,0,0,18-Jul-08,AIXYHPEKJL98U,QUICK AND EASY,"Edit: 11-11, Still working strong after daily use for over 3 years.Been up and running only 3 days but no problems at all. My very first experience with a router, followed the instructions, quick and easy, up in about 10 min. Good signal on my laptop, about 45 feet away.UPDATE; Been up and running a month now never lost connection never a problem except for probably me, cant see my other computer or share the printer like it says, quess I need a print server to go with it??update: Dec 2009 still running great, never a problem.",,,
81,XX,B0014J07R2,5,0,0,17-Jul-08,A2UNE7URTHVMHK,works great,"Product arrived quickly works great. We are now able to use the wireless all over the house and outside. Never freezes up, never had a problem. Highly recommend this product. Easy to install also.",,,
82,XX,B0014J07R2,5,1,1,17-Jul-08,A1SNWSOSJFFXM6,Great product,"Some people are just haters or the problems they're having are user errors. This router has been working great for a month now. I did lose connection once but, it really doesn't affect me INSANELY like some put it out to be. I don't really expect much from a router in this price range. However, I do wish I had bought the router with the bigger range. My connectivity is low when I'm in the living room with my laptop. The router is in my room and my place is a two bed condo, if that helps out with the distance.Aside from performance, I like the look of this router and the lights/display are easily viewable. However, the size is pretty wide even though it has a slim profile.",,,
83,XX,B0014J07R2,5,5,6,16-Jul-08,A271TP21CKTQG2,Simple Set-up - No Problems,"Had this router set up and working in less than 10 minutes.  Very clear, easy-to-follow instructions.  I'm a 73-year-old woman, non-techie -- really appreciate the ease of operation.  It looks great, too.",,,
84,XX,B0014J07R2,5,1,1,15-Jul-08,A1T16VDQGTQAHR,So far is working great!!!!,"I had the other linksys  WRT54G and after a year stop working, now I got this one and so far is working great, good added feature no antennas",,,
85,XX,B0014J07R2,5,1,1,14-Jul-08,AJ0HJLBX2O4KU,good buy,"Its been over a month since I bought this router and I am pleased with my purchase. Easy installation, looks good and works great. It was even delivered a couple of days before the scheduled arrival.",,,
86,XX,B0014J07R2,5,0,0,14-Jul-08,AZIEXZXOWJIV8,Thank You !!!!!!!!!!,"I use my laptop in my kitchen, living room, bedroom and hallway without any problems.  Highly recommend this product.",,,
87,XX,B0014J07R2,1,3,10,13-Jul-08,AV6XJ31F5221T,Worst Router I have ever owned,"I purchased this 1 month ago replacing a netgear b (11 mb) router.  It was easy to set up and got working within 10 minutes.  I had a few issues the first week where it would disconnect quite a bit and slow down often.  I place it in another spot and thought maybe interference from the unknown caused the issue.  I changed the frequency of transmission through all the 11 possible channels and still it does not work consistenty.  I am going to try and send it back to Amazon, if they won't take it back I will go Office Space on it with a golf club.",,,
88,XX,B0014J07R2,1,5,12,13-Jul-08,A1ZWHRZHMLTKJ6,Not Mac Friendly and horrible Customer Service,"I will never buy a Linksys product again after my experience with this router. I am pretty good with technology, and figured installing a new router would take just a few short minutes (like Linksys says it should) but it took me nearly 2 hours to get it set-up due to the lack of information for Mac set-up as well as the horrible customer service I received. It was clear that customer service had little training with Macs (and were incredibly negative about macs while speaking with them) and were rude.Now that the product is set-up it still doesn't work very well, and even in my very small cottage I can not find a place in the house (even right next to the router) that I get all of my signal bars. I wish I hadn't upgraded at all after my experience with this product, and will never purchase a Linksys router again.Avoid this product, especially if you have a Mac!",,,
89,XX,B0014J07R2,4,11,12,10-Jul-08,A1MPIU8UHZZN3C,"Flawed setup, flawless beauty.","The router is bigger than I anticipated, but it looks great on our wooden table.  This Linksys, unlike its bulky cousins, is sleek and shiny.  It works fine.The only thing holding me back from giving a 5 star rating is the Setup procedure.  On the surface, it seems quite convenient, but in reality may do some customers more harm than good.  This configuration process will probably cause trouble for anyone with a DSL modem at the 192.168.1.1 IP address.I have Verizon DSL and a Westell 6100 modem.  If you have this ISP and modem, DO NOT USE the Linksys CD!  Instead, follow the helpful directions found on the Linksys website:[...]",,,
