Num	Sentence	Sentiment
395	"If you just need a basic WiFi for 1 - 2 computers (no tablets, smart phones, printers, Netflix, etc.), it would probably work fine."	1
396	I now have a much superior Apple Extreme Airport router.	1
397	Ive bought and installed 3 of these over the past 2 years.	1
398	"The first I bought for my home 2 years ago, the second I ordered and installed for a friend who wanted one like mine, and the third I ordered and installed a week ago for a family member"	1
399	"Now after the update, its simple and works every single time."	1
400	It was easy to install and has worked great so far.	1
401	The price was excellent as we shopped around before looking at Amazon.	1
402	I think Amazon has great prices on everything we have bought from you!	1
403	I would recommend this to anyone looking to buy a router and looking for a great price!	1
404	He suggested wireless because of the size of our home and said anything by Cisco-Linksys he highly recommended.	1
405	The system is now up and running and working beautifully - thanks to Cisco-Linksys WRT160N Wireless-N Broadband Router	1
406	"Good price, good product!"	1
407	This router was easy to set up and configure to my home network needs.	1
408	"However, after about a year, the router has become unstable and randomly freezes."	1
409	Worked okay (but not great) for about a year.	1
410	I really enjoy the Cisco-Linksys WRT160N Wireless-N Broadband Router.	1
411	It allows my family and I to move throughout our home without having to be connected to a main hub and ethernet cords.	1
412	"Also, the delivery of the router from misskrs777 was very prompt."	1
413	But I must say it was a breeze to setup the WRT160N Version 3 it took me less than 5 minutes.	1
414	The linksys device is a very good device.	1
415	I like the security feathers on my device and my network.	1
416	One of the feather I like is the network magic.	1
417	It makes you see who are the intruders on your network and when they have connected to your network.	1
418	You can remove the and block from connecting to your network again.	1
419	Another feather is the test your speed system.	1
420	Which help you test your upload and down speeds.	1
421	Also you can test the speed in your area too.	1
422	The linksys makes it so easy to monitor your network anytime.	1
423	it is easy to install and setup.	1
424	I have had great luck with all my other linksys items.	1
425	"So I flashed it with the free firmware from dd-wrt, and its suddenly been working for one year now"	1
426	Had a real headache to set it up but after it was installed it works just fine.	1
427	The range is good and so far the router has had no problems.	1
428	The new router solves all of these problems.	1
429	Have been running it now for over a months - and have not had one issue with it!	1
430	When I first purchased my first wireless network it was made from Linksys.	1
431	So I pulled my old model out the closet and done the same thing and it worked too.	1
432	And the other one did as well.	1
433	This product works good and its interface was easy to use but it did not extend my range within the house that I was looking for.	1
434	Easy to set up and the range is excellent	1
435	I like it.	1
