Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review
416,XX,B002M782UO,1,1,12,15-Oct-11,A19PN5KNUJ7FQL,Total crap,"These things smell horrible. Anything I cut tasted like the crap that they smelled like. I'm not even kidding. Crap on all my food. Stupid bamboo crap. Everywhere. So much crappy crap.If I were a cutting board and smelled this crappy and made the things I helped cut taste as crappy as I smelled, I would freaking kill myself. However, this is not the case. But i do have the power to destroy my crappy cutting boards and pass this extremely useful information to future buyers.Ps. I only gave it 1 star because they made me. I give this no stars and wanted to clarify that.Dusty."
417,XX,B002M782UO,2,3,3,9-Oct-11,AALAJDU4HWT9U,Warp and crack,Mine have warped and broken after a few uses. It might be  best to not put them in the dishwasher.
418,XX,B002M782UO,3,0,0,29-Sep-11,A2FE0D14S54764,Would have given all 5 stars but...,"My package came in and I was very excited.  There was only 2 cutting boards.  The smallest board, the one without a handle, was missing.  The other two are great as expected and easy to work with, easy to clean.  I can't get ahold of anyone about the missing piece yet, because it's only been 4 or 5 days since the product came in, but I will get ahold of someone.  I don't want to have to return the item.  I guess you have to be careful about online shopping.  I know people make mistakes but I shouldn't have to wait to contact someone about a product I purchased."
419,XX,B002M782UO,5,0,0,17-Sep-11,A165Z7VN3WDOS0,Chopping & Dices,"I have found out that using Bamboo when cutting veggies and fish and is very easy to clean.  It is also good at not showing the chopping and cut marks after cleaning and I will be ordering some more,they are also good for serving sushi."
420,XX,B002M782UO,1,14,18,31-Aug-11,A3TEBNCJFJISQH,Terrible,I washed these right when I received them. When I was drying them I noticed that they were peeling/splitting. I threw them in the garbage. What a waste.
421,XX,B002M782UO,1,13,14,29-Aug-11,A2X9K0J84S91DJ,Terrible product,We ordered these bamboo cutting boards because they were inexpensive and attractive.  The first time we washed the cutting boards with a sponge and warm water they started to splinter and small pieces of the product came off.These things are cheap and poor quality.  Better to invest in a higher quality more expensive cutting board.
422,XX,B002M782UO,5,0,1,23-Aug-11,A2X9IL0FYGKS4J,Bamboo is cool,I really enjoy the use and general appearance my new bamboo cutting boards. Bamboo is suprisingly hard.  I believe these will last a long time.
423,XX,B002M782UO,5,0,0,7-Aug-11,A1SIKHOF1DUQJS,Great bamboo cutting boards,"These were purchased as a wedding gift.  Beautiful boards  I bought a set for myself toobest price  around.,"
424,XX,B002M782UO,3,264,282,5-Aug-11,A36P5PZJMS7E24,Nice Boards But It Doesn't Tell You About The Maintenence,"I had never used bamboo cooking boards...so I used it for the first time...and the wood started peeling off! I washed it...and it shed worse. So I did some investigation. You have to cure the wood with mineral oil. When I say have to...I actually mean HAVE TO.  BEFORE USE and often for the first month. Monthly after that. Wood is better for knives, which is why I got them, but be prepared. Use the mineral oil on it....before you use it.Follow up: Over a year later...I've had these for over a year now. They are doing well and holding up well. The first month was a little bit of work...but you can tell when they are starting to dry out and need to be re-oiled, I don't find it to be very high maintenance. I researched and from what I discovered, mineral in the drugstore section is the same things as the expensive ones made for curing bamboo. So I buy the cheap stuff and it works just fine. Just be sure to not leave the board submersed in water(my daughter did that on accident and the board warped, after a couple months it dried out and flattened again), and wipe off the extra oil after curing it."
425,XX,B002M782UO,3,1,1,1-Aug-11,A3OHWG8BVAPGFR,"ordered a 3 piece, received 2 pieces","umm.. i dont understand what happened, but i know its a 3 piece, even stated as such, but i got, what im presuming, is the bigger and the medium size boards.. the small one is MIA. i paid for 3 boards, so i hope that whoever packaged these items, didnt realize that one board slipped out and that it will be on its way to me soon. i will not use them unless or until the other is sent to me. if not, i will be returning the 2-piece bamboo set that i received. and im surprised there was NO packing slip.."
426,XX,B002M782UO,3,1,1,31-Jul-11,A1O8H5EEPU5MYE,Bamboo bends,"Bamboo is a great cutting surface, and for about a week I reveled in my purchase of a three-piece set. I placed non-skid buttons on the bottom and then spread the cutting boards strategically around kitchen. After a week, however, they developed a bow; not a minor warp, but a sharp flip up along the edges that gave each board, the largest one in particular, the appearance of a Boston whaler boat. I won't go so far as to say it's dangerous to slice and dice on a warped surface, but for sure doing so requires your full attention."
427,XX,B002M782UO,1,1,3,8-Jul-11,A1OQXVLSA1705O,Dead On Arrival,"We received the cutting boards on time. However, upon opening the package the medium sized cutting board was split in two. Not worth the effort to return and seek compensation.  Very disappointed in the packaging or shipping.  The other two boards seem to be fine and sturdy, so I'm thinking the other board broke due to improper packaging or careless shipping/handling."
428,XX,B002M782UO,3,0,0,10-Jun-11,A3L3ZDNHZP3YK7,"Cheap and flimsy, but fine at a cheap price","Can't complain given the low price, but these have not held up too well. They are very thin and get a bit splintery."
429,XX,B002M782UO,4,3,3,3-May-11,A36FS57DZM6KRW,Nice Boards,"These boards are really nice. They're different from wooden boards (remember bamboo is from the grass family) and need to be treated differently. If left soaking in water, they will curl slightly. They will also split (along the grain) after extended use. Why do I recommend them? It's because they clean up quickly, they are thin and can be stacked and they'll last quite a long time. At the price point you can afford replacing them once in awhile."
430,XX,B002M782UO,1,24,28,24-Apr-11,A1OVESZ6UR6Y95,Changed shape in 2 weeks,"I liked it when I first received them. Light weight and the sizes are perfect for my small kitchen. But after only two weeks of use, the largest one has changed shape and it's not flat any more. I am very disappointed. I am returning them."
431,XX,B002M782UO,5,2,2,21-Apr-11,A3TMCJ8C7FXFWU,Recycle your plastic boards and get bamboo,"Nice 3-piece set. The smallest board is a little small, but useful. Boards measure 6'x8', 8-1/2'x11' (size of a standard sheet of paper) and 9-1/2'x13'. We have been using them pretty regularly and they seem to be holding up fine. No problems with cracking as some other reviewers have had. Switched to these as a safe alternative to plastic boards. organically grown, eco friendly and naturally anti-microbial... all good things. Highly recommended."
432,XX,B002M782UO,4,0,0,16-Apr-11,A39M2GERA0BVFF,Very versatile,"The whole reason I bought this is because of the price, multiple sizes, and natural anti microbial properties of bamboo. so far the product is holding up well and working out well for me in then kitchen."
433,XX,B002M782UO,1,25,28,15-Apr-11,A3EGJCZ8OMQBFW,Very poor quality,After a single use all the third boards started peeling off. Even when mineral oil was applied they continued to have small fibers coming off. I returned them.
434,XX,B002M782UO,5,1,1,2-Apr-11,A3LMKXX9HF3U10,I like,I like that the set has 3 cutting board of different sizes. Also the boards are light and it doesn't stress me when I have to wash them.
435,XX,B002M782UO,4,0,0,16-Mar-11,ATE5HYR4BT8JP,Good quality and value,Nice cutting board.  Need to wipe it down with a cloth after rinsing because small bamboo fibers come off the board.
436,XX,B002M782UO,4,3,3,2-Mar-11,AG6TX1ZJHLMO7,Can not beat the price,My wife has a bamboo cutting board from William & Sonoma and too say it was much more expensive than these three boards is an understatement.  My wife had been advising me that we need more cutting boards as it is easier and quicker for her to use several boards at a time.  I had low expectations for these boards and let me say that I was wrong there was nothing wrong with the boards at all.  However smallest board is really too small and not very practical but the larger size and the medium size get a reagular workout.  We have had the boards now for about 6 months and I have now just noticed they are not holding their shape as much as I would like but for the price I am going to replace them.  The boards are a little thinner than our more expensive boards but that does not effect cutting at all its just a statment on size.  My wife has already ordered a second set.
437,XX,B002M782UO,5,3,3,28-Feb-11,A3EFIHUH9MR1J6,Great product for the price,These are an incredible deal if you love to cook.  Bamboo is also resistant to warping (unlike the expensive Cherry cutting board we bought) and requires minimal maintenance (we wash ours with soap and don't oil it).  You also can't beat the price.
438,XX,B002M782UO,5,5,5,19-Feb-11,A2U6WZ2ZHFDI8T,Nice set,"The large one is good size for cutting up small veggies, them med one is great cheese size and the small one it great for small things like garlic."
439,XX,B002M782UO,4,2,3,3-Feb-11,A3NE9M7KTHN05F,You get what you buy for the price,"I don't think it's even up for argument based on how these cutting boards wouldn't stand the test of time because of their price. They will splinter when cut on and washed a few times (my personal experience as well as based on the reviews here), but I suppose this is normal. The splinters will not get in the way, as long as you're not abusive when using the boards. The two biggest boards are a basic size for cutting on, and the smallest is great for serving sliced fruits or sliced bread. After excessive use, pour a little olive oil and rub it into the grain to maintain its looks...no need for that 'special' oil that's a ridiculous price."
440,XX,B002M782UO,3,0,0,23-Feb-14,ACA4BDET55QRY,kinda flimsy,i've had this for less than a year and one of the boards has cracked.  i guess you get what you pay for.
441,XX,B002M782UO,1,0,0,23-Feb-14,A1Q8I88UGRPXFX,Handle broke after 1 month,Small and very thin. The handles broke off after the first month. Not worth the time or emotional attachment... hi
442,XX,B002M782UO,5,0,0,23-Feb-14,A2IND7FIV0RQID,"Love these, Love Bamboo","Forget the expensive wood cutting boards, these are reasonably priced and durable. Just make sure to buy the right oil to keep them from warping. They are great for all needs, I can even get a frozen pizza on the largest board, it doesn't look that big but it is. I buy bamboo exclusively, it's inexpensive, strong and beautiful. Yes, buy this, it's a good buy."
443,XX,B002M782UO,4,0,0,21-Feb-14,A3VDYQU50UBPLA,Great Buy,These were a gift for a friend.  She loves them and raves about the convenience of 3 sizes.  The order was inexpensive and arrived early.
444,XX,B002M782UO,5,0,0,21-Feb-14,A1T01PAGN3CCOV,Love them.,"I was Christmas shopping and these came up on the Black Monday sale.  I had bought a set last year as a gift for my niece, at her request.  She seemed pleased, so I thought I would buy myself a set.  Perfect sizes.  I dislike large cutting boards as they are hard to wash.  And I don't like glass because of the noise.  So the only options I had were plastic or wooden.  Plastic gets cut/scratched up pretty quickly.  I was concerned that these might also and/or absorb smells.  So far they have been great and the only problem with smell I have had was garlic.  Washed it a couple of times and then just allowed to air for a day or so and it was fine."
445,XX,B002M782UO,3,0,0,20-Feb-14,A1SM5K7R7SNC8R,"Fine, but lightweight","These are fine, but lightweight. They are attractive, reasonably stable, lightweight, wash up easily, and haven't warped (so far at least). On the negative side, the largest is quite small, but worse, they scratch easily. My bread knife leaves quite visible gashes. I don't expect these to hold up very long, and whien I replace them, I will get something more substantial."
446,XX,B002M782UO,2,0,0,18-Feb-14,AF07YW22PVYUK,warped,"I thought these would be bigger and was disappointed to see the size (my fault I guess) but the most disappointing thing was the &#34;larger&#34; one warped when it went through the dishwasher.  Also the surface on all 3 are rough now that they have gone through the dishwasher.  Maybe they aren't dishwasher safe.  If that's the case I never would have purchased them, I assume they are."
447,XX,B002M782UO,5,0,0,16-Feb-14,A1J1ISUJNLJP3X,Bamboo 3 piece Cutting Board Set,"This was a gift, but I heard immediately from the recipient who loved the product and was ready to start using it!"
448,XX,B002M782UO,3,0,0,14-Feb-14,ABF4M9T39TBQU,The cutting board cracked from dryness in less than a year,"At first I was slightly happy because of the three sizes.  However, after less than one year, the largest one split in half.  The material is simply not designed for long term ownership.  It is too thin and brittle.."
449,XX,B002M782UO,5,0,0,13-Feb-14,A1UJZ2X74Y2KFT,Beautiul!,"I love bamboo. These cutting boards are nicely made, no rough edges & are smooth all over. They look so mice I really do not want to use them. But I will, a very nice product for a great price."
450,XX,B002M782UO,3,2,2,21-Jan-11,A1TL06JBB4DUCW,"Fine, but don't last too long","I've had these cutting boards for about a year now and they have started to crack. They were great when I only hand washed them and oiled them regularly, but after twice in the dishwasher they warped and began to crack. Also, they are light. It's probably a personal preference but I prefer a heavy cutting board over light ones (the light ones can move sometimes while you're cutting). And I agree with the other reviewers that the small one really is too small for most things."
451,XX,B002M782UO,3,15,16,4-Jan-11,A2NR0F5Z4P83RW,Doesn't hold up as well as expected,"I requested these for Christmas and was excited to get them.  Unfortunately after a few days of use for fruits and veggies they already show lots of wear.  I did not put in the dishwasher, just gave a quick rinse, patted dry with a towel and set in my drying rack to air dry.  Maybe it's the acid from the fruits and veggies that caused the splintering?"
452,XX,B002M782UO,5,4,4,21-Dec-10,A8K5XJSY49AN0,Wonderful!,"Despite not being made in France, I purchased these for my Francophone wife, who is a chef and insists that all things culinary are better from France or Italy. She has used them for months and says they are her favorite boards ever to use - light and easy to maintain. They won her over, and she is quite a stickler for quality in kitchen items. One of her sisters visiting us felt the same and bought a set before returning home. I do the dishes and find these both easier to clean and more long-lasting than standard wooden cutting boards."
453,XX,B002M782UO,2,6,7,18-Dec-10,APF9EHN2F2DGC,FIne while they lasted,"These cutting boards were pretty good. They don't have a lot of surface area, but for a small quick job, they work great. I don't really know why they have the hole for a handle. It just reduced the cutting area by 1/5. All three had warped and split within 6 months of use. These were never put in the dishwasher or treated to hot pans. Not a great investment, but they worked OK for the time they were in one piece."
454,XX,B002M782UO,3,2,2,1-Dec-10,A2K4EKJYG2OBAV,Thinner & smaller than I expected.,"I only actually received 2 cutting boards, not three. It looks the smallest was missing out of my set. Not really pleased with them, they're about half the thickness I would have expected and too small to do any serious chopping on."
455,XX,B002M782UO,4,2,2,1-Nov-10,A2FGNDZXA6YD4D,Good set,"I like them so far.  The only thing I've noticed is that especially at the beginning, I saw bamboo fiber that kept coming up with use...  I think we probably ate some of the bamboo...Other than that, the cutting boards are very light and thin, easy to use.  I've read some reviewers say that the smallest one is useless - I've used it quite a bit, actually, cutting an apple or serving bread on it."
456,XX,B002M782UO,4,2,2,22-Oct-10,A1CUGLS0XFHLXL,does the job,"these bamboo board works and does the job.  they are convenient, cheap, and useful.  the only con, is that when washing, little hair like pieces come off.  not a big deal since it's natural bamboo and small enough that it's not going to cause a splinter.  it's just annoying, and i think the result of any bambo product."
457,XX,B002M782UO,5,4,5,17-Oct-10,A15FUO96B4WK7G,quintessential cutting boards,"These cutting boards are everything you want in a cutting board, the three sizes are useful, the very thin cross section means that these boards collectively take up the same storage room as a single conventional hardwood cutting board. They are easy to clean and do not show knife cut wear easily. They are durable and lightweight. I am VERY pleased with this purchase and would recommend these cutting boards to anyone who has a need for light, durable cutting boards in several sizes and for a bargain price."
458,XX,B002M782UO,3,12,12,7-Oct-10,A1BX9OQLD00VE,Good Price But Smallest Board Is Starting To Splinter,"These cutting boards are a good size, but upon doing an initial washing of them we noticed that the smallest board is already starting to splinter.  A little disappointed, but we'll have to see how the other two sizes hold up."
459,XX,B002M782UO,2,2,3,24-Sep-10,A366SKSB79ZYZG,Not very useful...,The handles on these boards take up way too much of the already way too small cutting space.  I plan on returning these boards as none of them are really useful.
460,XX,B002M782UO,4,0,0,20-Aug-10,A3V4KEEND5UU2F,good cutting boards,The Cutting boards are nice. I have put them in dishwasher multiple times and have not had any problems yet. I didn't think the little one was going to be large enough for anything but to my surprise its perfect for small stuff like cutting up berries for cereal.
461,XX,B002M782UO,5,7,8,9-Aug-10,A3OKRH09CXTDZ5,Nice,"Thinner than expected, but that just makes them lighter and easier to store. They look nice. I like the variety of sizes."
462,XX,B002M782UO,5,28,33,6-Aug-10,A2OGBEC6UQ4YDZ,Best Cutting Boards,"Best set on the market-- money wise, space wise, using wise,  they clean up nicely & stack in the corner out of the way but handy when I need them. Light weight unlike the other boards I have owned.  I just love them!"
463,XX,B002M782UO,2,97,112,20-Jul-10,AOFIBMXVIVCJ6,Wished these would've lasted longer...,"We bought these and were pretty excited to get them. We are always cutting fresh vegtables and fruit and ended using these daily for a few days. We loved the handles and strudiness. However, after washing them a few times, they began to crack and spilt. Then they even deformed so they didn't lay flat. We ended up having to return them. I do agree with another customer review that the smallest cutting board is too small to really do anything with also."
464,XX,B002M782UO,3,10,12,8-Jun-10,A2YSPRESM13WXE,"Good boards, way too small","It's my fault that I have trouble perceiving size without seeing the product in person.  It's good I got these three boards for $10 or I would probably be upset.The boards are very light weight and so far they've been sturdy (3 months).  Their size is my only complaint.  I'm not sure if the smallest board will ever be used because it feels more like a toy than it does a cutting board.EDIT: The measurements given is accurate: 6 by 8 inches, 8-1/2 by 11 inches, and 9-1/2 by 13 inches. Measure it out and see it for yourself. I only ever use the two larger sizes and IMO they're both very small."
465,XX,B002M782UO,4,8,9,6-Jun-10,A35LT14WG5BX0T,Pretty good deal!,"I got these when they were on special for just under ten bucks, and I have to say it was a pretty good buy!  Though to be honest, the smallest is too small for any practical use.  I honestly don't even know why they make cutting boards THAT tiny.  Who wants to chop veggies or something else on a surface the size of a photograph?But overall, great product, definitely sturdy, easy to wash, and I expect that they will hold up through quite a lot of use."
466,XX,B002M782UO,5,8,10,7-May-10,AYAGACDBOXIYX,Nice Set,Bought this set because of unsliced bread bought at local store. They store in Kitchen drawer when needed. Bamboo is a nice hard serface to cut against. They clean up nice and reoiling retains the new look.
467,XX,B002M782UO,5,16,21,8-Dec-09,A262LRTZT0LK5Q,Great value,"Quality seems fine and three boards for the price can't be beat.  They're not huge, but perfectly usable."
468,XX,B002M782UO,5,0,0,12-Feb-14,A213QINX0JTQCE,Great deal,I bought these because of the way they look and I had them before. These are really my favorite cutting boards and I am very pleased with them. I would recommend these to others.
469,XX,B002M782UO,5,0,0,8-Feb-14,AAPPQDGT045U9,Great Cutting Board,"This cutting board definitely works as a cutting board.  You can put things on it, and then proceed to cut them."
470,XX,B002M782UO,5,0,0,8-Feb-14,A2NU88FUA3RJ3,Useful,"These are thin and as such, very useful in more ways that just as a cutting board.  We keep one next to the stove as a trivet - we have used another one on the table as a bread board.  They stow away easily.  I didn't get rid of my big cutting board but find that I use at least one of these daily."
471,XX,B002M782UO,5,0,0,7-Feb-14,A35NDMHKJPWCQM,These are great and very versatile,"I like the size for the versatility. Once I bought a huge round thick wooden board-very expensive I thought and it split down the middle partway after a fairly short time. After that it was useless since the food fell in the cracks. I did not take it back to the (fancy store) because I am not that kind of customer, but I was so disappointed. It is important with these wooden boards of any kind NOT to soak them in the sink. Clean as soon as possible and dry with a cloth..Happy cooking-and use good knives-Rene Y"
472,XX,B002M782UO,3,0,0,7-Feb-14,AVSE4F02T6I6V,Alright Cutting Boards,"I was using plastic boards and was worried about the health factor so I bought these. The smelled weird when I opened them, and when I use my chef quality knives on them they leave deep marks. I think these are more for show than practical everyday use."
473,XX,B002M782UO,5,0,0,4-Feb-14,A1UXVUM6G2H7D6,I Love Bamboo,After oiling these boards they work well and last a long time.  I am most pleased with this product which was well packaged and shipped promptly.
474,XX,B002M782UO,1,0,0,3-Feb-14,AASH83SNPTUXG,Awful. Warped after one use.,"I used the medium size cutting board once, washed and thoroughly dried. Went to use the next day and the board was completely warped. Will not sit flat on the counter top. Buy these if your looking for a cutting board that is a one time use."
475,XX,B002M782UO,5,0,0,2-Feb-14,ACKP549DA7SF,Great set!,I love bamboo cutting boards and own many. I much prefer bamboo over other hard woods and definitely over plastic. This set was awesome value for the money and I'd highly recommend. Size was perfect and they wernt as heavy as some of the other bamboo cutting board sets I've tried in the past. And great value for the money since you get three boards.
476,XX,B002M782UO,5,0,0,1-Feb-14,A3RO3DK0KC5XND,Very nice,"I love this!! The price is appropriate and i have been using this for a while, it works very well!!"
477,XX,B002M782UO,1,0,0,31-Jan-14,AV20L9KMNFRA2,after two days the big board wes broken,This is really ridiculous I did not even cut anything on it and its already broken!! I want to refund this cheep product!!
478,XX,B002M782UO,4,0,0,30-Jan-14,A7XVGXCTD2S4Y,It does what cutting boards do,"Not really sure what to say.. It's just a cutting board.That being said, because it is made with bamboo, the surface isn't slippery when cutting - so I don't have to worry about losing a finger if the knife slips. I live alone so I tend to use the smaller one more."
479,XX,B002M782UO,5,0,0,29-Jan-14,A2JM39F56OG5NH,Great boards!,These are great cutting boards! Now I always have just the right size for whatever I do.  Great cleanup and very durable.  Would recommend these to anyone.
480,XX,B002M782UO,2,0,0,28-Jan-14,A1CPM9NNJKTDKN,"One broke, one's in the process of breaking","The second time I used the middle-sized board, it broke in half.  Mind you, it isn't as if I threw it violently over and over again against the wall or something, I used it to cut a few vegetables.  I thought maybe it was a fluke, but now (a couple months after purchase), the small one is breaking apart.  I gave it 2 stars instead of 1 because they look very nice.  But I'd never buy them again, since they're terrible quality.I cook every day.  I suppose if you cook once or twice a year, this would be a lovely cutting board set for you.  Because you'd only need to look at them."
481,XX,B002M782UO,5,0,0,28-Jan-14,A1JL16X00EWT68,THIS WAS A REAL BARGAIN,"I USE THESE BOARDS EVERY DAY AND LOVE THEM.  THEY ARE STRONG, LIGHT WEIGHT, EASY TO CLEAN AND ATTRACTIVE TO LOOK AT.  THE PRICE WAS VERY REASONABLE TOO.  IF THEY ARE USED CORRECTLY,I.E. DON'T SOAK THEM IN WATER OR PUT THEM IN THE DISHWASHER, I THINK THAT THEY WILL LAST A LONG TIME."
482,XX,B002M782UO,2,0,0,28-Jan-14,A2JIVDOMB2PAEC,very small for daily usage,They delivered in time but  cutting board set is very small for daily usage. may be it suits only for fruits cutting.
483,XX,B002M782UO,4,0,0,27-Jan-14,A17C41CDJLTZCC,"it was a good deal, and made the buck worth","it was a good deal, and made the buck worth. they are not as thick, but overall good quality. happy"
484,XX,B002M782UO,5,0,0,27-Jan-14,A29WZCBRO3RVGA,Good Product,"The cutting board looks good. It truly is made of bamboo. A little smelly, though. It is nor too thin nor too thick."
485,XX,B002M782UO,5,0,0,27-Jan-14,A16PDJEY03XXI3,Great cutting boards,I needed to replace old boards that had cracked and split. so far these are great - light weight and very resilient.
486,XX,B002M782UO,5,0,0,26-Jan-14,AHWO6AY53WJ15,"Sturdy, Useful","Very sturdy and strong. Knife does leave a few cuts.  However, the wood hasn't absorbed any smells.  There is no track along the sides to collect any water, so make sure if you use it to cut anything watery - like fish or chicken - that it's on a surface that's easy to clean."
487,XX,B002M782UO,1,0,0,24-Jan-14,A37XJ293LVRIDM,Broken within a month,"If you are wondering what a split in wood is, google it. Google solves everything. These cutting boards do not. We originally had 2 cutting boards, very sturdy and each 1&#34; in width. We had those for about 4 years with no problems and then I decided to get some more. These were a very good price at $20 so I bought these. Bad idea. They were all broken within a month. Please, do not get these and just use google as your cutting board. .....Ok, bad comparison. Just get a thicker cutting board."
488,XX,B002M782UO,3,0,0,23-Jan-14,ASYVTJAV5ETNB,"One Split, Others are Great","I've been using them for a month and a half now and applying mineral oil regularly.  The middle size one split down the middle and left about a 3 inch crack.  The others are holding up great though.  It's nice there are different sizes that I can use for different things.  They really are beautiful boards, just wish they were more durable.  I am counting the days until the next one cracks."
489,XX,B002M782UO,5,0,0,19-Jan-14,A1PQBAGK00N4V0,Love it!,This bamboo is smooth and beautiful. They are low profile and seem to be built well. I wish the largest size was just a bit bigger.
490,XX,B002M782UO,1,0,0,19-Jan-14,AM234CTVB3N1M,Doesn't last,Split and broke after one use. I even followed the advise of other reviewers and applied mineral oil and it did not help. Very disappointed
491,XX,B002M782UO,5,0,0,19-Jan-14,A3EDZKNKSOW7SN,Great value!,Purchased the Bamboo cutting boards when I purchased the Ginsu knives. Great quality! My wife loves them so much she threw out the other cutting boards we have been using.
492,XX,B002M782UO,5,0,0,18-Jan-14,A2FKOIY0GGE6YO,Very nice set!,Bought these for my son for Christmas.  They were one of his favorite gifts!  They are a very nice set for the price.
493,XX,B002M782UO,4,0,0,18-Jan-14,AWV4T9DIQYEDX,cutting boards,Very useful for small quantities of food. Easily cleaned and very sturdy. Stores in a very small amount of space.
494,XX,B002M782UO,5,0,0,17-Jan-14,AXNZTRJ727LQI,We love them!,We just got these and we love them! They're light in weight and easy to store in our little apartment. It was a wonderful wedding gift :)
495,XX,B002M782UO,3,0,0,16-Jan-14,A35ZHANDJCRMA7,just okay,"they are not as big as they look in the photo... Do not put them in the dishwasher, they will dry out quickly but these are made better than ones you find at the local grocery store."
496,XX,B002M782UO,3,0,0,16-Jan-14,AS0C7LPBZ8CMP,OK,I thought they would be a little more heavy duty. They do work out OK. Better then the plastic ones I had.
497,XX,B002M782UO,5,0,0,15-Jan-14,A20ICMJYWVKM8V,great looking boards.,Beautiful cutting boards. Looked like they would really hold up good. Very pleased.  I gave them as a gift. I hope they are pleased.
498,XX,B002M782UO,5,0,0,14-Jan-14,APAFIDLN3ZKJJ,Wonderful,Snatched it up from deals of the day. Great three piece set. My daughter loves to use the little one... And so do I!
499,XX,B002M782UO,5,0,0,13-Jan-14,ADYC1RS4F4LQ8,Thin and light!,I love these! They are thin and light and yet durable. They work ways better than the plastic plates I have been using.
500,XX,B002M782UO,5,0,0,13-Jan-14,A2C4MJD98Z4R6M,awesome,I love these cutting boards.  They are very light and smooth.  I use them all the time and they are my favorite purchase in the last few months.
501,XX,B002M782UO,2,0,1,10-Jan-14,AFCMX2EIE7HNI,"Ok, will not last","I was in love with these for the first few months.  However, they will not last long and two of these started to crack after just a few months.  Go out and invest in a good quality cutting board that is neither wood or bamboo."
502,XX,B002M782UO,5,0,0,10-Jan-14,A28ROWXF6KM79N,Very nice cutting board,"These look and feel very high quality. I love that it comes with a very small size as I hate to pull out a large cutting board for something small. I purchased these on sale for around $10 but would have paid the full $20 or so, very worth it!"
503,XX,B002M782UO,4,0,0,9-Jan-14,AHNKKV08PMH1K,handy cutting boards,"These are small but practicable cutting boards to have on hand.  They fit easily into a drawer to hide away but are useful for most cutting purposes.  They are on the smaller size of a &#34;normal&#34; cutting board, so note the size in case you need a larger one.  Overall, quite a good value."
504,XX,B002M782UO,5,0,0,9-Jan-14,A1WN7VWKL2LF20,How much can you love cutting boards,They are cutting boards and I'm able to cut things on them!  Easy clean! I have also used them as trivets (oh dual use!)
505,XX,B002M782UO,5,0,0,8-Jan-14,A1DTDVMT62H11W,Not cutting much?,"When you have just a few items or small amounts to chop for your recipe, these are interchangeable.  Handle is safe and easy to pickup and scrape right in the pan!"
506,XX,B002M782UO,4,0,0,8-Jan-14,A1L62HH3GTE8U9,good deal,Nice price good quality. Wasn't sure what to expect but came across as a daily deal and was pleasantly surprised in the quality.
507,XX,B002M782UO,5,0,0,7-Jan-14,AOT4LPKCPHPY1,Great chopping board,"It is great to use in the Kitchen.  It allows me to segregate where to chop the meat, the vegetables and the cooked food"
